puzzle_id,puzzle,clues,difficulty,run_id,solutions_found,nodes_explored,max_recursion_depth,solve_time_ms,is_solved,leaves,backtracks
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,49,1,1927276,56,257,true,572010,1927219
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,50,1,9812,56,1,true,2292,9755
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,51,1,39313,56,5,true,12542,39256
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,52,1,607794,56,79,true,176160,607737
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,53,1,1342295,56,181,true,373939,1342238
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,54,1,46156,56,6,true,14364,46099
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,55,1,29621,56,4,true,11919,29564
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,56,1,73933,56,10,true,20064,73876
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,57,1,232912,56,30,true,64480,232855
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,58,1,45210,56,6,true,14058,45153
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,59,1,68255,56,9,true,24300,68198
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,60,1,32155,56,4,true,10904,32098
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,61,1,459864,56,61,true,132337,459807
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,62,1,237924,56,32,true,72209,237867
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,63,1,123160,56,16,true,46461,123103
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,64,1,34231,56,4,true,11381,34174
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,65,1,682851,56,91,true,250508,682794
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,66,1,7518,56,1,true,2281,7461
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,67,1,310947,56,42,true,122571,310890
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,68,1,89130,56,12,true,28819,89073
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,69,1,92505,56,12,true,25772,92448
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,70,1,15893,56,2,true,5343,15836
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,71,1,698307,56,96,true,247615,698250
1358584,47.....138....4..6.5..7.4..9362..........76...2.1...3......8.............4....972,24,0.0,72,1,20339,56,2,true,6237,20282
